期間,進場方式,股票代號,名稱,買進日,賣出日,買進價,賣出價,損益%,損益金額,持有天數,出場原因
2024多頭年,一次買完,2308,台達電,2024-07-01,2024-07-17,381.68,401.72,4.62,10095.9,16,積分轉負
2024多頭年,一次買完,6488,未知,2024-07-01,2024-07-17,531.47,541.82,1.34,4395.65,16,積分轉負
2024多頭年,一次買完,2317,鴻海,2024-07-08,2024-07-15,212.24,202.87,-4.99,-11442.06,7,積分轉負
2024多頭年,一次買完,2449,京元電子,2024-07-08,2024-07-26,118.4,99.06,-16.84,-44464.13,18,觸發停損
2024多頭年,一次買完,2395,研華,2024-07-22,2024-07-26,356.07,334.11,-6.73,-21827.69,4,觸發停損
2024多頭年,一次買完,3131,弘塑,2024-07-22,2024-08-02,1354.23,1374.02,0.85,762.44,11,積分轉負
2024多頭年,一次買完,2412,未知,2024-07-22,2024-09-30,111.7,116.33,3.53,20669.51,70,積分轉負
2024多頭年,一次買完,3374,未知,2024-07-29,2024-08-01,203.55,243.48,18.9,36372.65,3,15%停利
2024多頭年,一次買完,2404,未知,2024-07-29,2024-08-05,311.11,287.35,-8.19,-37276.99,7,觸發停損
2024多頭年,一次買完,6187,萬潤,2024-08-12,2024-08-15,284.59,341.42,19.25,19171.71,3,15%停利
2024多頭年,一次買完,3231,緯創,2024-08-12,2024-08-20,95.61,94.21,-2.05,-599.95,8,積分轉負
2024多頭年,一次買完,3583,辛耘,2024-08-12,2024-08-22,405.46,443.12,8.63,8127.06,10,積分轉負
2024多頭年,一次買完,1609,未知,2024-08-12,2024-08-27,50.85,51.48,0.62,945.8,15,積分轉負
2024多頭年,一次買完,3587,閎康,2024-08-12,2024-08-30,264.62,271.75,2.08,2953.69,18,積分轉負
2024多頭年,一次買完,2303,聯電,2024-08-12,2024-09-05,50.52,49.78,-2.05,-4520.55,24,積分轉負
2024多頭年,一次買完,3529,力旺,2024-08-19,2024-08-26,2559.8,2500.73,-2.89,-3428.17,7,積分轉負
2024多頭年,一次買完,6415,未知,2024-08-26,2024-08-30,472.72,464.83,-2.26,-3632.55,4,積分轉負
2024多頭年,一次買完,2357,華碩,2024-08-26,2024-09-05,488.31,465.95,-5.15,-4377.67,10,積分轉負
2024多頭年,一次買完,6515,穎崴,2024-09-09,2024-09-16,1192.71,1392.31,16.04,46777.75,7,15%停利
2024多頭年,一次買完,6438,未知,2024-09-09,2024-09-23,112.42,130.3,15.21,24632.48,14,15%停利
2024多頭年,一次買完,8996,高力,2024-09-09,2024-10-04,390.88,382.56,-2.72,-8064.59,25,積分轉負
2024多頭年,一次買完,6214,未知,2024-09-16,2024-09-25,118.07,115.79,-2.52,-5500.01,9,積分轉負
2024多頭年,一次買完,6187,萬潤,2024-09-16,2024-09-30,454.58,456.51,-0.18,-212.37,14,積分轉負
2024多頭年,一次買完,3583,辛耘,2024-09-23,2024-09-27,443.12,429.92,-3.56,-6644.68,4,積分轉負
2024多頭年,一次買完,3081,聯亞,2024-09-30,2024-10-04,267.79,313.55,16.39,52206.18,4,15%停利
2024多頭年,一次買完,4979,未知,2024-09-30,2024-10-17,142.56,151.93,5.94,17857.5,17,積分轉負
2024多頭年,一次買完,8114,未知,2024-09-30,2024-10-30,192.79,192.79,-0.6,-2277.19,30,積分轉負
2024多頭年,一次買完,3363,上詮,2024-10-07,2024-10-09,213.5,247.5,15.23,37337.7,2,15%停利
2024多頭年,一次買完,6139,亞翔,2024-10-07,2024-10-11,228.6,212.72,-7.5,-17893.63,4,積分轉負
2024多頭年,一次買完,6438,未知,2024-10-07,2024-10-18,166.52,200.39,19.62,57994.17,11,15%停利
2024多頭年,一次買完,2449,京元電子,2024-10-14,2024-10-25,116.86,119.14,1.34,612.11,11,積分轉負
2024多頭年,一次買完,6442,光聖,2024-10-14,2024-10-28,451.74,441.53,-2.85,-13015.6,14,觸發停損
2024多頭年,一次買完,3529,力旺,2024-10-21,2024-10-25,3180.06,3160.37,-1.21,-1890.88,4,積分轉負
2024多頭年,一次買完,3443,創意,2024-10-21,2024-11-01,1240.86,1157.48,-7.28,-14897.73,11,積分轉負
2024多頭年,一次買完,3189,景碩,2024-10-21,2024-11-04,113.98,103.12,-10.07,-5904.52,14,積分轉負
2024多頭年,一次買完,2382,廣達,2024-10-21,2024-11-13,282.85,294.75,3.58,9043.69,23,積分轉負
2024多頭年,一次買完,2317,鴻海,2024-10-28,2024-11-13,201.47,201.0,-0.83,-2154.3,16,積分轉負
2024多頭年,一次買完,3037,欣興,2024-10-28,2024-11-14,163.65,163.65,-0.6,-2301.78,17,積分轉負
2024多頭年,一次買完,2356,英業達,2024-11-04,2024-11-11,42.79,50.38,17.03,26802.87,7,15%停利
2024多頭年,一次買完,3661,世芯-KY,2024-11-04,2024-11-15,2159.54,2283.37,5.1,8167.33,11,積分轉負
2024多頭年,一次買完,3231,緯創,2024-11-04,2024-11-15,108.2,109.6,0.69,1418.01,11,積分轉負
2024多頭年,一次買完,6442,光聖,2024-11-04,2024-11-27,505.71,485.78,-4.52,-4373.69,23,積分轉負
2024多頭年,一次買完,2059,川湖,2024-11-11,2024-11-15,1419.28,1340.16,-6.14,-11284.94,4,積分轉負
2024多頭年,一次買完,3363,上詮,2024-11-25,2024-11-27,226.5,210.0,-7.84,-6231.96,2,積分轉負
2024多頭年,一次買完,1560,未知,2024-11-25,2024-11-27,306.52,290.8,-5.7,-6133.43,2,積分轉負
2024多頭年,一次買完,3231,緯創,2024-11-25,2024-11-28,116.13,105.87,-9.38,-10195.83,3,積分轉負
2024多頭年,一次買完,4979,未知,2024-11-25,2024-12-02,165.74,191.39,14.79,11418.24,7,15%停利
2024多頭年,一次買完,2412,未知,2024-11-25,2024-12-02,114.48,114.01,-1.0,-4754.98,7,積分轉負
2024多頭年,一次買完,2059,川湖,2024-11-25,2024-12-12,1448.95,1533.02,5.17,4512.39,17,積分轉負
2024多頭年,一次買完,3706,神達,2024-11-25,2024-12-24,76.79,63.21,-18.17,-11675.59,29,觸發停損
2024多頭年,一次買完,3017,奇鋐,2024-12-02,2024-12-10,672.12,676.08,-0.01,-39.23,8,積分轉負
2024多頭年,一次買完,3324,雙鴻,2024-12-02,2024-12-11,688.1,681.27,-1.58,-5108.59,9,積分轉負
2024多頭年,一次買完,2383,台光電,2024-12-02,2024-12-13,497.47,591.24,18.14,62404.38,11,15%停利
2024多頭年,一次買完,2368,金像電,2024-12-09,2024-12-16,198.06,233.49,17.19,2567.86,7,15%停利
2024多頭年,一次買完,3661,世芯-KY,2024-12-09,2024-12-17,2649.9,3288.85,23.37,83947.56,8,15%停利
2024多頭年,一次買完,2308,台達電,2024-12-16,2024-12-20,416.38,402.69,-3.86,-10031.41,4,積分轉負
2024多頭年,一次買完,6274,台燿,2024-12-16,2024-12-20,172.14,166.94,-3.6,-6294.02,4,積分轉負
2024多頭年,一次買完,3443,創意,2024-12-16,2024-12-20,1338.95,1324.24,-1.69,-2171.54,4,積分轉負
2024多頭年,一次買完,2383,台光電,2024-12-16,2024-12-25,602.1,583.35,-3.69,-6071.16,9,積分轉負
2024多頭年,一次買完,6669,緯穎,2024-12-16,2024-12-25,2359.13,2439.34,2.78,3652.28,9,積分轉負
2024多頭年,一次買完,2368,金像電,2024-12-16,2024-12-31,233.49,982.0,318.05,448781.5,15,期末平倉
2024多頭年,一次買完,3034,聯詠,2024-12-23,2024-12-31,453.68,542.0,18.75,95941.27,8,期末平倉
2024多頭年,一次買完,2330,台積電,2024-12-23,2024-12-31,1056.37,2370.0,123.01,599602.61,8,期末平倉
2024多頭年,一次買完,3044,健鼎,2024-12-30,2024-12-31,185.28,394.0,111.38,556637.46,1,期末平倉
2024多頭年,3:3:4分批,6139,亞翔,2024-01-08,2024-01-11,153.26,144.06,-6.57,-1246.45,3,積分轉負
2024多頭年,3:3:4分批,2301,未知,2024-01-08,2024-01-11,103.96,98.51,-5.81,-2058.43,3,積分轉負
2024多頭年,3:3:4分批,3189,景碩,2024-01-08,2024-01-11,95.53,93.96,-2.22,-1017.11,3,積分轉負
2024多頭年,3:3:4分批,2330,台積電,2024-01-08,2024-01-17,562.18,558.82,-1.19,-1750.62,9,積分轉負
2024多頭年,3:3:4分批,6488,未知,2024-01-08,2024-01-17,551.39,535.27,-3.5,-2599.28,9,積分轉負
2024多頭年,3:3:4分批,2385,未知,2024-01-08,2024-01-19,152.8,148.54,-3.37,-1003.33,11,積分轉負
2024多頭年,3:3:4分批,5269,祥碩,2024-01-08,2024-01-24,1778.42,1721.02,-3.81,-2710.23,16,積分轉負
2024多頭年,3:3:4分批,3034,聯詠,2024-01-08,2024-01-29,444.3,446.83,-0.03,-42.86,21,積分轉負
2024多頭年,3:3:4分批,6531,愛普*,2024-01-15,2024-01-19,513.7,494.63,-4.29,-4629.92,4,積分轉負
2024多頭年,3:3:4分批,1560,未知,2024-01-15,2024-01-19,191.36,188.93,-1.86,-1977.1,4,積分轉負
2024多頭年,3:3:4分批,6643,M31,2024-01-15,2024-01-26,1091.74,1260.89,14.8,25313.7,11,15%停利
2024多頭年,3:3:4分批,2059,川湖,2024-01-22,2024-01-26,1051.25,977.91,-7.53,-4661.46,4,積分轉負
2024多頭年,3:3:4分批,2383,台光電,2024-01-22,2024-01-26,420.36,400.09,-5.39,-3553.08,4,積分轉負
2024多頭年,3:3:4分批,3231,緯創,2024-01-22,2024-02-01,106.1,104.73,-1.88,-2446.93,10,積分轉負
2024多頭年,3:3:4分批,3017,奇鋐,2024-01-22,2024-02-01,377.64,448.25,17.99,16502.88,10,15%停利
2024多頭年,3:3:4分批,2376,技嘉,2024-01-22,2024-02-15,282.56,336.29,18.3,37263.39,24,15%停利
2024多頭年,3:3:4分批,1519,未知,2024-01-29,2024-02-01,285.69,352.51,22.65,8600.42,3,15%停利
2024多頭年,3:3:4分批,2330,台積電,2024-01-29,2024-02-01,623.26,604.02,-3.67,-4142.38,3,積分轉負
2024多頭年,3:3:4分批,2421,建準,2024-01-29,2024-02-20,112.31,121.11,7.19,5410.46,22,積分轉負
2024多頭年,3:3:4分批,3037,欣興,2024-01-29,2024-02-27,183.38,173.47,-5.97,-11429.63,29,觸發停損
2024多頭年,3:3:4分批,2313,華通,2024-01-29,2024-02-27,68.52,70.25,1.91,3427.49,29,觸發停損
2024多頭年,3:3:4分批,3231,緯創,2024-02-05,2024-02-20,113.38,111.11,-2.59,-2017.39,15,積分轉負
2024多頭年,3:3:4分批,2383,台光電,2024-02-05,2024-02-21,488.5,475.38,-3.27,-4555.17,16,積分轉負
2024多頭年,3:3:4分批,6274,台燿,2024-02-05,2024-03-14,143.58,144.03,-0.29,-648.66,38,積分轉負
2024多頭年,3:3:4分批,3081,聯亞,2024-02-05,2024-03-22,129.92,125.54,-3.95,-11167.81,46,積分轉負
2024多頭年,3:3:4分批,2376,技嘉,2024-02-19,2024-02-21,332.66,315.42,-5.75,-4018.83,2,積分轉負
2024多頭年,3:3:4分批,3131,弘塑,2024-02-26,2024-03-06,836.67,976.19,15.98,16123.88,9,15%停利
2024多頭年,3:3:4分批,1519,未知,2024-02-26,2024-03-08,388.63,362.63,-7.25,-2560.58,11,積分轉負
2024多頭年,3:3:4分批,3653,健策,2024-02-26,2024-03-11,924.16,929.65,-0.01,-4.18,14,積分轉負
2024多頭年,3:3:4分批,2454,聯發科,2024-02-26,2024-03-15,1070.06,1040.18,-3.37,-1942.27,18,積分轉負
2024多頭年,3:3:4分批,3017,奇鋐,2024-03-04,2024-03-08,542.79,562.39,2.99,1954.25,4,觸發停損
2024多頭年,3:3:4分批,2455,全新,2024-03-04,2024-03-11,172.77,163.7,-5.82,-5429.36,7,積分轉負
2024多頭年,3:3:4分批,2317,鴻海,2024-03-11,2024-03-15,100.04,120.6,19.83,21510.0,4,15%停利
2024多頭年,3:3:4分批,2404,未知,2024-03-11,2024-03-15,338.86,301.06,-11.69,-6722.51,4,觸發停損
2024多頭年,3:3:4分批,2385,未知,2024-03-11,2024-03-18,186.85,215.37,14.57,6137.06,7,15%停利
2024多頭年,3:3:4分批,3037,欣興,2024-03-11,2024-03-27,182.18,185.58,1.26,2490.2,16,積分轉負
2024多頭年,3:3:4分批,3324,雙鴻,2024-03-11,2024-04-03,661.88,768.32,15.39,16638.21,23,15%停利
2024多頭年,3:3:4分批,5269,祥碩,2024-03-18,2024-03-20,2168.96,2074.65,-4.92,-1900.53,2,積分轉負
2024多頭年,3:3:4分批,1503,未知,2024-03-18,2024-03-21,212.52,251.15,17.47,6039.62,3,15%停利
2024多頭年,3:3:4分批,3034,聯詠,2024-03-18,2024-03-25,519.87,506.12,-3.23,-2175.7,7,積分轉負
2024多頭年,3:3:4分批,8046,南電,2024-03-18,2024-03-25,202.59,200.19,-1.78,-1334.27,7,積分轉負
2024多頭年,3:3:4分批,5347,未知,2024-03-18,2024-03-27,75.74,77.82,2.13,1790.32,9,積分轉負
2024多頭年,3:3:4分批,3587,閎康,2024-03-25,2024-03-29,241.63,240.74,-0.97,-774.28,4,積分轉負
2024多頭年,3:3:4分批,2421,建準,2024-03-25,2024-04-03,117.14,116.14,-1.45,-1639.3,9,積分轉負
2024多頭年,3:3:4分批,6274,台燿,2024-03-25,2024-04-11,166.97,170.8,1.68,2987.66,17,積分轉負
2024多頭年,3:3:4分批,2317,鴻海,2024-03-25,2024-04-11,138.7,137.04,-1.79,-3929.91,17,積分轉負
2024多頭年,3:3:4分批,3533,嘉澤,2024-03-25,2024-04-12,1368.12,1407.61,2.27,3320.02,18,積分轉負
2024多頭年,3:3:4分批,2492,未知,2024-04-01,2024-04-09,117.47,111.31,-5.81,-6582.93,8,積分轉負
2024多頭年,3:3:4分批,3413,未知,2024-04-01,2024-04-10,272.98,265.66,-3.26,-5252.51,9,積分轉負
2024多頭年,3:3:4分批,6213,聯茂,2024-04-01,2024-04-15,104.7,111.21,5.59,11869.91,14,觸發停損
2024多頭年,3:3:4分批,6139,亞翔,2024-04-08,2024-04-12,269.23,339.21,25.24,3439.83,4,15%停利
2024多頭年,3:3:4分批,3231,緯創,2024-04-08,2024-04-16,120.21,103.82,-14.15,-1350.4,8,觸發停損
2024多頭年,3:3:4分批,6415,未知,2024-04-15,2024-04-17,390.89,363.29,-7.62,-2622.26,2,積分轉負
2024多頭年,3:3:4分批,3711,日月光投控,2024-04-15,2024-04-17,148.06,144.36,-3.08,-1430.39,2,積分轉負
2024多頭年,3:3:4分批,6515,穎崴,2024-04-15,2024-04-19,851.99,789.42,-7.9,-2794.3,4,積分轉負
2024多頭年,3:3:4分批,6139,亞翔,2024-04-15,2024-04-19,305.38,287.77,-6.33,-1385.27,4,積分轉負
2024多頭年,3:3:4分批,3017,奇鋐,2024-04-15,2024-04-22,603.54,555.53,-8.51,-2098.56,7,積分轉負
2024多頭年,3:3:4分批,6182,未知,2024-04-15,2024-04-22,39.42,38.29,-3.45,-3256.62,7,積分轉負
2024多頭年,3:3:4分批,5434,未知,2024-04-15,2024-04-24,223.05,228.0,1.61,687.89,9,積分轉負
2024多頭年,3:3:4分批,2412,未知,2024-04-22,2024-04-26,111.92,110.14,-2.18,-1854.23,4,積分轉負
2024多頭年,3:3:4分批,2301,未知,2024-04-22,2024-05-03,91.66,92.44,0.25,141.02,11,積分轉負
2024多頭年,3:3:4分批,2395,研華,2024-04-22,2024-05-03,348.16,332.2,-5.16,-4270.79,11,積分轉負
2024多頭年,3:3:4分批,2492,未知,2024-04-22,2024-05-10,106.62,107.05,-0.2,-142.14,18,積分轉負
2024多頭年,3:3:4分批,6214,未知,2024-04-22,2024-05-10,108.91,107.73,-1.67,-2275.67,18,積分轉負
2024多頭年,3:3:4分批,4958,未知,2024-04-22,2024-05-22,106.47,107.0,-0.11,-79.22,30,積分轉負
2024多頭年,3:3:4分批,6183,未知,2024-04-22,2024-07-09,69.16,69.65,0.1,202.04,78,積分轉負
2024多頭年,3:3:4分批,3443,創意,2024-04-29,2024-05-10,1321.21,1233.78,-7.18,-10491.61,11,積分轉負
2024多頭年,3:3:4分批,8996,高力,2024-04-29,2024-05-23,400.14,468.28,16.33,48112.53,24,15%停利
2024多頭年,3:3:4分批,2317,鴻海,2024-05-06,2024-05-20,153.03,153.03,-0.6,-651.98,14,積分轉負
2024多頭年,3:3:4分批,2357,華碩,2024-05-06,2024-05-21,394.61,422.16,6.34,9678.23,15,觸發停損
2024多頭年,3:3:4分批,6269,未知,2024-05-13,2024-05-21,95.81,92.58,-3.94,-1889.73,8,積分轉負
2024多頭年,3:3:4分批,8210,勤誠,2024-05-13,2024-05-30,304.44,302.27,-1.31,-1768.38,17,觸發停損
2024多頭年,3:3:4分批,2454,聯發科,2024-05-13,2024-06-13,1100.93,1269.3,14.6,33250.47,31,15%停利
2024多頭年,3:3:4分批,3443,創意,2024-05-20,2024-06-14,1475.35,1535.14,3.43,2430.21,25,積分轉負
2024多頭年,3:3:4分批,6415,未知,2024-05-27,2024-05-30,471.24,461.38,-2.68,-1318.4,3,積分轉負
2024多頭年,3:3:4分批,2458,未知,2024-05-27,2024-05-31,155.62,146.63,-6.34,-4545.74,4,積分轉負
2024多頭年,3:3:4分批,2303,聯電,2024-05-27,2024-05-31,49.52,48.12,-3.41,-3176.19,4,積分轉負
2024多頭年,3:3:4分批,2345,智邦,2024-05-27,2024-06-11,498.74,507.92,1.23,1583.41,15,積分轉負
2024多頭年,3:3:4分批,1560,未知,2024-06-03,2024-06-05,281.69,273.44,-3.51,-2122.55,2,積分轉負
2024多頭年,3:3:4分批,3013,晟銘電,2024-06-03,2024-06-07,93.65,90.68,-3.74,-1909.8,4,積分轉負
2024多頭年,3:3:4分批,5483,未知,2024-06-03,2024-06-07,193.44,189.37,-2.69,-2837.21,4,積分轉負
2024多頭年,3:3:4分批,6643,M31,2024-06-03,2024-06-12,932.32,911.78,-2.79,-1673.98,9,積分轉負
2024多頭年,3:3:4分批,3529,力旺,2024-06-17,2024-06-21,2659.64,2556.97,-4.44,-1550.78,4,積分轉負
2024多頭年,3:3:4分批,3081,聯亞,2024-06-17,2024-06-21,133.22,155.79,16.25,5112.44,4,15%停利
2024多頭年,3:3:4分批,3034,聯詠,2024-06-17,2024-06-21,534.47,531.04,-1.24,-891.66,4,積分轉負
2024多頭年,3:3:4分批,4958,未知,2024-06-17,2024-06-24,115.26,119.53,3.08,1295.98,7,積分轉負
2024多頭年,3:3:4分批,6415,未知,2024-06-17,2024-06-25,517.58,492.93,-5.33,-1589.34,8,積分轉負
2024多頭年,3:3:4分批,3035,智原,2024-06-17,2024-06-25,313.35,301.82,-4.26,-1787.52,8,積分轉負
2024多頭年,3:3:4分批,2308,台達電,2024-06-17,2024-07-11,363.45,424.2,16.02,25422.67,24,15%停利
2024多頭年,3:3:4分批,2455,全新,2024-06-24,2024-06-26,166.78,152.76,-8.95,-4800.86,2,積分轉負
2024多頭年,3:3:4分批,2449,京元電子,2024-06-24,2024-07-02,102.38,99.26,-3.62,-2031.71,8,積分轉負
2024多頭年,3:3:4分批,5483,未知,2024-06-24,2024-07-03,196.75,196.15,-0.9,-2134.38,9,積分轉負
2024多頭年,3:3:4分批,2368,金像電,2024-06-24,2024-07-11,205.46,213.59,3.34,8022.02,17,積分轉負
2024多頭年,3:3:4分批,5434,未知,2024-07-01,2024-07-03,259.91,253.85,-2.92,-1657.61,2,積分轉負
2024多頭年,3:3:4分批,3131,弘塑,2024-07-01,2024-07-11,1377.74,1301.59,-6.09,-5951.24,10,積分轉負
2024多頭年,3:3:4分批,6488,未知,2024-07-01,2024-07-17,547.8,541.82,-1.68,-4554.94,16,積分轉負
2024多頭年,3:3:4分批,2317,鴻海,2024-07-08,2024-07-15,212.24,202.87,-4.99,-2615.7,7,積分轉負
2024多頭年,3:3:4分批,3105,穩懋,2024-07-08,2024-07-22,175.73,153.58,-13.13,-4820.12,14,觸發停損
2024多頭年,3:3:4分批,2449,京元電子,2024-07-08,2024-07-26,118.4,99.06,-16.84,-12617.16,18,觸發停損
2024多頭年,3:3:4分批,3013,晟銘電,2024-07-15,2024-07-17,109.15,131.87,20.09,10411.77,2,15%停利
2024多頭年,3:3:4分批,3037,欣興,2024-07-15,2024-07-18,188.29,202.1,6.69,5052.13,3,觸發停損
2024多頭年,3:3:4分批,1513,未知,2024-07-15,2024-07-19,221.04,206.96,-6.93,-4099.27,4,積分轉負
2024多頭年,3:3:4分批,6223,未知,2024-07-15,2024-07-19,623.32,579.15,-7.64,-3688.14,4,積分轉負
2024多頭年,3:3:4分批,3661,世芯-KY,2024-07-15,2024-07-22,2883.85,2712.19,-6.51,-4240.68,7,積分轉負
2024多頭年,3:3:4分批,2395,研華,2024-07-22,2024-07-26,356.07,334.11,-6.73,-2945.61,4,觸發停損
2024多頭年,3:3:4分批,6830,汎銓,2024-07-22,2024-07-29,138.59,133.64,-4.15,-1300.09,7,觸發停損
2024多頭年,3:3:4分批,3131,弘塑,2024-07-22,2024-08-02,1354.23,1374.02,0.85,102.89,11,積分轉負
2024多頭年,3:3:4分批,6183,未知,2024-07-22,2024-08-05,70.21,67.96,-3.77,-4048.11,14,觸發停損
2024多頭年,3:3:4分批,2359,所羅門,2024-07-22,2024-08-06,161.1,135.97,-16.1,-2383.08,15,積分轉負
2024多頭年,3:3:4分批,5443,均豪,2024-07-22,2024-08-16,91.38,105.16,14.4,3325.59,25,15%停利
2024多頭年,3:3:4分批,2412,未知,2024-07-22,2024-09-30,113.07,116.33,2.26,5971.48,70,積分轉負
2024多頭年,3:3:4分批,3374,未知,2024-07-29,2024-08-01,203.55,243.48,18.9,11519.37,3,15%停利
2024多頭年,3:3:4分批,2404,未知,2024-07-29,2024-08-05,311.11,287.35,-8.19,-11183.1,7,觸發停損
2024多頭年,3:3:4分批,2308,台達電,2024-07-29,2024-08-05,387.05,343.07,-11.89,-12187.05,7,觸發停損
2024多頭年,3:3:4分批,6187,萬潤,2024-08-12,2024-08-15,284.59,341.42,19.25,6769.09,3,15%停利
2024多頭年,3:3:4分批,3231,緯創,2024-08-12,2024-08-20,95.61,94.21,-2.05,-1029.82,8,積分轉負
2024多頭年,3:3:4分批,3583,辛耘,2024-08-12,2024-08-22,429.18,443.12,2.63,1749.14,10,積分轉負
2024多頭年,3:3:4分批,1609,未知,2024-08-12,2024-08-27,50.85,51.48,0.62,333.94,15,積分轉負
2024多頭年,3:3:4分批,3587,閎康,2024-08-12,2024-08-30,265.33,271.75,1.81,1811.4,18,積分轉負
2024多頭年,3:3:4分批,2303,聯電,2024-08-12,2024-09-05,51.13,49.78,-3.23,-8372.52,24,積分轉負
2024多頭年,3:3:4分批,3529,力旺,2024-08-19,2024-08-26,2559.8,2500.73,-2.89,-3592.73,7,積分轉負
2024多頭年,3:3:4分批,3289,宜特,2024-08-19,2024-09-06,146.46,138.73,-5.84,-10181.02,18,積分轉負
2024多頭年,3:3:4分批,6415,未知,2024-08-26,2024-08-30,472.72,464.83,-2.26,-1638.1,4,積分轉負
2024多頭年,3:3:4分批,2324,仁寶,2024-08-26,2024-09-04,31.32,29.65,-5.9,-4704.69,9,積分轉負
2024多頭年,3:3:4分批,2357,華碩,2024-08-26,2024-09-05,492.74,465.95,-6.0,-12350.95,10,積分轉負
2024多頭年,3:3:4分批,3380,明泰,2024-09-02,2024-09-06,34.13,31.19,-9.17,-3280.98,4,觸發停損
2024多頭年,3:3:4分批,5434,未知,2024-09-02,2024-09-06,270.18,261.31,-3.86,-676.77,4,積分轉負
2024多頭年,3:3:4分批,3227,未知,2024-09-02,2024-09-18,199.29,202.2,0.85,710.96,16,觸發停損
2024多頭年,3:3:4分批,6414,樺漢,2024-09-09,2024-09-11,264.16,258.61,-2.69,-1745.05,2,積分轉負
2024多頭年,3:3:4分批,6515,穎崴,2024-09-09,2024-09-16,1192.71,1392.31,16.04,5193.89,7,15%停利
2024多頭年,3:3:4分批,2458,未知,2024-09-09,2024-09-19,131.02,130.43,-1.04,-1236.65,10,積分轉負
2024多頭年,3:3:4分批,2324,仁寶,2024-09-09,2024-09-23,31.2,31.0,-1.24,-1606.42,14,積分轉負
2024多頭年,3:3:4分批,6438,未知,2024-09-09,2024-09-25,121.22,140.65,15.33,23304.91,16,15%停利
2024多頭年,3:3:4分批,8996,高力,2024-09-09,2024-10-04,391.37,382.56,-2.84,-1871.07,25,積分轉負
2024多頭年,3:3:4分批,6214,未知,2024-09-16,2024-09-25,118.3,115.79,-2.7,-4207.9,9,積分轉負
2024多頭年,3:3:4分批,6187,萬潤,2024-09-16,2024-09-30,458.16,456.51,-0.96,-1668.29,14,積分轉負
2024多頭年,3:3:4分批,3680,未知,2024-09-23,2024-09-25,574.02,553.76,-4.11,-2175.31,2,積分轉負
2024多頭年,3:3:4分批,3583,辛耘,2024-09-23,2024-09-27,443.12,429.92,-3.56,-2694.41,4,積分轉負
2024多頭年,3:3:4分批,1519,未知,2024-09-23,2024-10-09,521.74,492.13,-6.24,-4626.35,16,積分轉負
2024多頭年,3:3:4分批,3081,聯亞,2024-09-30,2024-10-04,267.79,313.55,16.39,5015.73,4,15%停利
2024多頭年,3:3:4分批,5483,未知,2024-09-30,2024-10-07,164.02,155.68,-5.65,-4388.51,7,積分轉負
2024多頭年,3:3:4分批,3034,聯詠,2024-09-30,2024-10-08,470.01,461.84,-2.33,-1616.22,8,積分轉負
2024多頭年,3:3:4分批,8046,南電,2024-09-30,2024-10-09,140.46,133.54,-5.5,-6242.48,9,積分轉負
